Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,cleansing_tweets
Usul USER Lebih bagus tampa USER . Jadi SEGERA. LENGSERKAN USER ...Blegitu.. URL,1,0,1,0,0,0,0,0,1,0,0,1,usul lebih bagus tanpa jadi segera lengserkan begitu uniform resource locator
"USER GUA MAU MANDI DULU BYE, MAU NABUNG JUGA DI JAMBAN'",0,0,0,0,0,0,0,0,0,0,0,0,gue mau mandi dulu bye mau menabung juga di jamban
USER Itu ank udik yg dibelakang bisa minggir gak',1,1,1,0,0,0,0,0,1,1,0,0,itu anak udik yang di belakang bisa minggir tidak
Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian,1,0,0,1,1,0,0,0,0,0,1,0,sebagai umat islam rasa kecewa marah terhadap rezim ini manusiawi karena ulama dikriminalisasi makin anti sampai kapanpun sikap gue save ustaz alfian
USER APAAN BORO BORO CACAT',1,1,1,0,0,0,1,0,0,1,0,0,apaan boro boro cacat
RT USER Teruslah Nuduh USER PKI Jkw anti Islam rkyt gk Ada yg percaya.Kl mau kampanye contohlah USERUSER USER,1,0,1,0,0,0,0,0,1,1,0,0,teruslah menuduh partai komunis indonesia jokowi anti islam rakyat tidak ada yang percaya kalau mau kampanye contohlah
USER Malaysia butuh tenaga jongos dari Indonesia. Dan Indonesia tdk mampu memberi pekerjaan utk rakyatnya. Sekarang malah lapangan kerja rakyat diberikan utk Rakyat China. Otak lu dimana hoi pejabat asal bacot aja congor lu.',1,1,1,0,0,0,0,0,1,1,0,0,malaysia butuh tenaga jongos dari indonesia dan indonesia tidak mampu memberi pekerjaan untuk rakyatnya sekarang malah lapangan kerja rakyat diberikan untuk rakyat cina otak kamu dimana hoi pejabat asal bacot saja congor kamu
RT USER: Jilat kontol sampe tegang baru masukin memek',0,1,0,0,0,0,0,0,0,0,0,0,jilat kontol sampai tegang baru memasukkan memek
"USER Se-random-nya gue paling ""Yang, pengen ke gereja"" (padahal sama2 bukan kristen), ""Kalo nanti rambut kamu mulai botak kamu mau botakin sekalian atau mau pake obat penumbuh rambut?"", atau ""Yang cara kerja piston itu gimana?"". Kalo gue lg random",0,0,0,0,0,0,0,0,0,0,0,0,se random nya gue paling yang ingin ke gereja padahal sama sama bukan kristen kalau nanti rambut kamu mulai botak kamu mau botaki sekalian atau mau pakai obat penumbuh rambut atau yang cara kerja piston itu bagaimana kalau gue lagi random
"USER USER USER USER Lo nanya gw marah apa kan, sdh gw jawab, gw marah krn si brengsek itu menghina agama gw juga.Jgn salahkan gw kalo gw hina balik dia, termasuk yg jadi junjungannya \xf0\x9f\x98\x89\nAdilnya dmn?Anonymous kan ur",1,1,1,0,0,0,0,0,1,1,0,0,kamu bertanya gue marah apa kan sudah gue jawab gue marah karena sih berengsek itu menghina agama gue juga jangan salahkan gue kalau gue hina balik dia termasuk yang jadi junjungannya adilnya di mana anonymous kan kamu
USER Bejat bener bgst yang nyulik. Itu yang ngelakuin bukan manusia. Iblis kali. Hhhhh emosi gua anjer.',1,1,1,0,0,0,0,0,1,1,0,0,bejat benar bangsat yang menculik itu yang melakukan bukan manusia iblis kali hhhhh emosi gue anjir
USER USER USER Dia gak cuma picik tapi juga picek',1,1,1,0,0,0,1,0,0,1,0,0,dia tidak cuma picik tapi juga picek
Pak presiden USER ; Tampak magis .. ; ̡???,0,0,0,0,0,0,0,0,0,0,0,0,pak presiden tampak magis
"Punya tetangga, udah perawan tua, lesbi nyinyir, rese lagi'",0,1,0,0,0,0,0,0,0,0,0,0,punya tetangga sudah perawan tua lesbi nyinyir resek lagi
"Jika alkohol saja bisa haram karena penyalah gunaannya, bagaimana dengan agama ?",0,0,0,0,0,0,0,0,0,0,0,0,jika alkohol saja bisa haram karena penyalahgunaan gunanya bagaimana dengan agama
"USER USER USER Aduh... yah sama aja lah klo gitu, mau akuisisi tp bawa2 teman org asing, berarti 51% itu bukan milik pemerintah semua donk...'",0,0,0,0,0,0,0,0,0,0,0,0,aduh ya sama saja lah kalau begitu mau akuisisi tetapi bawa bawa teman orang asing berarti 51 itu bukan milik pemerintah semua dong
"USER USER itu yang menuduh gak konsisten amat sih. Satu hari menuduh Gus USER liberal, hari lain komunis.\xf0\x9f\x98\x92'",0,0,0,0,0,0,0,0,0,0,0,0,itu yang menuduh tidak konsisten amat sih satu hari menuduh gus liberal hari lain komunis
RT USER: GOBLOK LO ASLI. URL,1,1,1,0,0,0,0,0,1,1,0,0,goblok kamu asli uniform resource locator
Beliau adalah salah seorang ulama dan tokoh yang sangat kharismatik dan populer di Kalimantan. ; #HarakahIslamiyah #Harkis #YukNgaji,0,0,0,0,0,0,0,0,0,0,0,0,beliau adalah salah seorang ulama dan tokoh yang sangat karismatik dan populer di kalimantan harakah islamiyah hardcase ayo mengaji
USER USER USER eh cina setan numpang makan di indonesia jg seenak nya,1,1,0,1,0,1,0,0,0,0,1,0,eh cina setan menumpang makan di indonesia juga seenak nya
USER USER USER USER USER USER USER USER Namanya juga bani onta peminum ekstrak tinjah al urine onta USER ... ngoaahahaa',1,1,1,0,0,0,0,0,1,1,0,0,namanya juga bani onta peminum ekstrak tinja al urine onta haha
Ini dia yg ke 4 #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0,ini dia yang ke asyik menang
RT USER: benda bodo apa aku baca ni... bukan ke korang golongan bijak pandai. kenapa bingai sangat ni...... kalau gitu beribu2\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,benda bodoh apa aku baca nih bukan ke korang golongan bijak pandai kenapa bingai sangat nih kalau begitu beribu ribu
"Jadi subeyers aselik ga enak banget ya..\nAda prestasi rezim sekarang, subeye dienyek, 10 taon ngapain aja? Ada kekurangan, subeye juga jadi sasaran, sisaan rezimnya. Makanya, jadi pejabat tuh punya prestasi, biar ga dienyek mulu? \xf0\x9f\x98\x81'",1,0,0,1,0,0,0,0,1,0,1,0,jadi pengikut susilo bambang yudhoyono asli tidak enak banget ya nada prestasi rezim sekarang susilo bambang yudhoyono diejek 10 tahun apa saja ada kekurangan susilo bambang yudhoyono juga jadi sasaran sisaan rezimnya makanya jadi pejabat itu punya prestasi biar tidak diejek mulu
USER USER Aing lewih hayang seri nempo mnh . Jalema tolol nu ngan bisa ngmng sangenahna tampa mikir tah mnh',1,1,1,0,0,0,0,0,1,1,0,0,aku lewih sayang seri tempo memanah jalema tolol nu gan bisa berbicara sange tak tertahan tanpa pikir tah memanah
USER Cebong gk kan ngerti yg ginian.\nOtak cuma aksesoris di kepala nya.\n#2019GantiPresiden',1,1,0,1,0,0,0,0,1,0,1,0,cebong tidak kan mengerti yang beginian otak cuma aksesoris di kepala nya 2019 ganti presiden
"COPAS.\n\nYang harus di NUSANTARAKAN itu bukan ISLAM pak USER , tapi Freefort, Newmont, Indosat, dan Aset2 negara yang sudah ditangan asing.'",0,0,0,0,0,0,0,0,0,0,0,0,copy paste yang harus di nusantarakan itu bukan islam pak tapi freeport newmont indosat dan aset aset negara yang sudah ditangan asing
"ahok bebas, ulama akan beri komando revolusi lengserkan jokowi _ berita islam Jokowi Memerintahkan Kapolri... URL",1,0,1,0,0,0,0,0,1,1,0,0,ahok bebas ulama akan beri komando revolusi lengserkan jokowi berita islam jokowi memerintahkan kepala kepolisian republik indonesia uniform resource locator
USER ohiya maaf ya setan',1,1,1,0,0,0,0,0,1,1,0,0,oh iya maaf ya setan
"Sejak thn 80an lg majlis fatwa kebangsaan telah menetapkan umat Islam haram terbabit dlm program zionis termasuklah kelab2 Rotary, Lion dsbnya",0,0,0,0,0,0,0,0,0,0,0,0,sejak tahun delapan puluhan lagi majlis fatwa kebangsaan telah menetapkan umat islam haram terbabit dalam program zionis termasuklah kelab kelab rotary lion dan sebagainya
USER Banci kaleng...',1,1,1,0,0,0,0,1,0,1,0,0,banci kaleng
dasar fans kampang',1,1,0,1,0,0,0,0,1,0,1,0,dasar fan kampang
"USER USER USER USER USER USER USER Dan saya yakin ilmu agama USER jauh lebih banyak dari ilmumu dan itu sangat jelas dg mudahnya kamu mengatakan KAFIR pada seseorang, tapi DIAM saat kitab su",0,0,0,0,0,0,0,0,0,0,0,0,dan saya yakin ilmu agama jauh lebih banyak dari ilmumu dan itu sangat jelas dengan mudahnya kamu mengatakan kafir pada seseorang tapi diam saat kitab su
USER USER Dua duanya culun',0,1,0,0,0,0,0,0,0,0,0,0,dua duanya culun
USER USER partai kunyuk',1,1,0,1,0,0,0,0,1,0,1,0,partai kunyuk
biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL,1,1,0,1,1,0,0,0,0,0,1,0,biksu cabul karena melanggar ajaran buddha muslim jadi teroris karena sesuai ajaran islam uniform resource locator uniform resource locator
USER KEBIJAKAM PENGEMBALIAN BEBAS KERUMITAN\n\xf0\x9f\x91\x89Memberikan garansi tanpa merumitkan konsumen dalam Pengembalian Barang yang cacat/rusak produksi kepada konsumen dalam 7 hari dari tanggal pembelian #HauzID #HauzMiniQuiz \nIkut jawab yuk @,0,0,0,0,0,0,0,0,0,0,0,0,kebijakan pengembalian bebas kerumitan memberikan garansi tanpa merumitkan konsumen dalam pengembalian barang yang cacat rusak produksi kepada konsumen dalam hari dari tanggal pembelian hazid haus mini quiz ikut jawab yuk
USER Emang opoo mba? Kismis? Qizmin? Aku malah nek nyebut eek tikus iku kismis\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,memang apa mbak kismis miskin aku malah nek menyebut tai tikus ikut kismis
USER Kacrut nih orang.',1,1,1,0,0,0,0,0,1,1,0,0,kacrut nih orang
"Mata nya belo banget coy, padahal sipit yaallah diriku teringat waktu basah2an pas mos :( dan tampang nya beda banget, byk dosa dah hari ini wkwk'",0,0,0,0,0,0,0,0,0,0,0,0,mata nya belo banget coy padahal sipit ya allah diriku teringat waktu basah basahan pas mos dan tampang nya beda banget banyak dosa sudah hari ini wkwk
USER keren lagu nya bang.....,0,0,0,0,0,0,0,0,0,0,0,0,keren lagu nya bang
"RT USER: Jisung itu ngga bisa akting sok cool, terlalu lugas, keliatan udik, keliatan banget newbienya, keliatan banget ngga pernah l\xe2\x80\xa6'",1,1,1,0,0,0,0,0,1,1,0,0,jisung itu tidak bisa akting sok keren terlalu lugas kelihatan udik kelihatan banget pemula kelihatan banget tidak pernah
Nah ini salah satu pengejawantahan agama itu candu. Kurang komunis apa coba ??,0,0,0,0,0,0,0,0,0,0,0,0,nah ini salah satu pengejawantahan agama itu candu kurang komunis apa coba
Ndakda yg salah dengan ucap UsirDubesMyanmar atau CabutNobelSuuKyi apa bedanya dengan ucap turunkan jokowi atau bubarkan DPR ketika demo,1,0,1,0,0,0,0,0,1,1,0,0,tidak ada yang salah dengan ucap usir kedutaan besar myanmar atau cabut nobel suu kyi apa bedanya dengan ucap turunkan jokowi atau bubarkan dewan perwakilan rakyat ketika demo
USER Pro yahudi',0,0,0,0,0,0,0,0,0,0,0,0,pro yahudi
"USER USER USER USER Duit haram, hasil gratifikasi/sogokan cukong\xc2\xb2 aseng Reklamasi..\n\n#2019GantiPresiden'",1,0,0,1,0,0,0,0,1,0,1,0,duit haram hasil gratifikasi sogokan cukong asing reklamasi 2019 ganti presiden
1 kata buat lo!! BAJINGAN',1,1,1,0,0,0,0,0,1,1,0,0,kata buat kamu bajingan
USER USER Emang jadi sampah itu hina banget....apalagi sampahnya orang spt km.....',1,1,1,0,0,0,0,0,1,1,0,0,memang jadi sampah itu hina banget apalagi sampahnya orang surat pemberitahuan tahunan km
USER USER ekonomi SMKN MEROKET KN,0,0,0,0,0,0,0,0,0,0,0,0,ekonomi semakin meroket kan
USER Kecebong bajingan',1,1,0,1,0,0,0,0,1,0,1,0,kecebong bajingan
orang indonesia itu dongo nya keliatan banget dijalanan. ga mau kasih jalan buat pemadam kebakaran. udah gitu masih pada manfaatin ambil jalur dibelakang pemadam. asli goblok semua. \xf0\x9f\x98\x91',1,1,0,1,0,1,0,0,0,0,1,0,orang indonesia itu dongok nya kelihatan banget dijalanan tidak mau kasih jalan buat pemadam kebakaran sudah begitu masih pada manfaatkan ambil jalur di belakang pemadam asli goblok semua
Ayuh blok komunis. #teamrayarusia',0,0,0,0,0,0,0,0,0,0,0,0,ayo blok komunis tim raya rusia
Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?',0,1,0,0,0,0,0,0,0,0,0,0,menurut kalian sayang enakan jilat memek memek mulus apa memek yang lebat bulunya yang bikin sensasi
USER Gede bacot gede cocot.emang kamu turut andil.dasar mulutnya bedebah.kacung gerombolan jomblo akut sakit jiwa USER',1,1,1,0,0,0,1,0,0,1,0,0,gede bacot gede cocot memang kamu turut andil dasar mulutnya bedebah kacung gerombolan jomlo akut sakit jiwa
Kita harus sadar bahwa ayah prabowo adalah tokoh PRRI Permesta dan ayah Hilmi PKS adalah tokoh DI/TII,1,0,1,0,0,0,0,0,1,1,0,0,kita harus sadar bahwa ayah prabowo adalah tokoh pemerintahan revolusioner republik indonesia perjuangan rakyat semesta dan ayah hilmi partai keadilan sejahtera adalah tokoh di tii
",,terkurung dalm hati yyynng bisu,,\n..sendrri Dan tak terpikir,,\n..ttntng lngkh yng bgittu paanjaang,,\n..selalu buntu Dan tak ada jaln tuk keluar...\n,,,\n.\n.\n#jenuh'",0,0,0,0,0,0,0,0,0,0,0,0,terkurung dalam hati yyynng bisu sendiri dan tak terpikir tertantang langkah yang begitu panjang selalu buntu dan tak ada jalan untuk keluar jenuh
USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING',1,1,1,0,0,0,0,1,0,1,0,0,bangsat tersedak kentang gue wkwk tolol lendir memek anjing
"\xe2\x80\x9cYang kedua saya lihat juga bagus jambanisasi tadi, membikin jamban-jamban keluarga kurang lebih 2 juta per jamban tadi baru dikerjakan di 30 KK, 30 jamban. Ini juga membangun sebuah sanitasi yang baik bagi keluarga, kesehatan lingkungan di ka",0,0,0,0,0,0,0,0,0,0,0,0,yang kedua saya lihat juga bagus jambanisasi tadi membuat jamban jamban keluarga kurang lebih juta per jamban tadi baru dikerjakan di 30 kakak 30 jamban ini juga membangun sebuah sanitasi yang baik bagi keluarga kesehatan lingkungan di kakak
komunis kau BaNGSaT...! USER keluar kalian segera.. kapan pun di mana pun URL,1,1,0,1,0,1,0,0,0,0,1,0,komunis kamu bangsat keluar kalian segera kapan pun di mana pun uniform resource locator
"Ayo NU lanjutkan, bila perlu lengserkan jokowi, gua bantu dengan doa",1,0,1,0,0,0,0,0,1,0,0,1,ayo nu lanjutkan bila perlu lengserkan jokowi gue bantu dengan doa
RT USER Kalah suara terus menyalahkan... katanya jaman jokowi oke kok dibilang mundur... haha kampret!,1,1,1,0,0,0,0,0,1,1,0,0,kalah suara terus menyalahkan katanya jaman jokowi oke kok dibilang mundur haha kampret
"USER Udah tau sama-sama sipit, juga masih ngatain sipit. \xf0\x9f\x98\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,sudah tau sama sama sipit juga masih memaki sipit
"harus mau nyuciin piring org lain walaupun jijik krn mrk makannya ga bersih, tp gmn lagi ya udh aturannya kyk gitu :') sbnrnya bisa ngelanggar tp kok ya ttp gua lakuin gitu :')""",0,0,0,0,0,0,0,0,0,0,0,0,harus mau mencucikan piring orang lain walaupun jijik karena mereka makannya tidak bersih tetapi bagaimana lagi ya sudah aturannya kayak begitu sebenarnya bisa melanggar tetapi kok ya tetap gue lakukan begitu
makanya drpd pusing cari yg sdh hilang..mending urus lg surat DKP dr TNI u/ prabowo.hahaha URL,1,0,1,0,0,0,0,0,1,1,0,0,makanya daripada pusing cari yang sudah hilang mending urus lagi surat dkp dari tentara nasional indonesia prabowo haha uniform resource locator
"RT USER: Di zaman sekarang, orang yang paling 'aman' adalah orang yang buta huruf dan budek, atau wong ndeso sing gak eruh opo-opo\xe2\x80\xa6""",0,0,0,0,0,0,0,0,0,0,0,0,di zaman sekarang orang yang paling aman adalah orang yang buta huruf dan budek atau orang kampungan sing tidak keruh apa apa
USER USER Gue belom baca sampe akhir akhir mager asw mending vn kwkwkwkwkw',0,1,0,0,0,0,0,0,0,0,0,0,gue belum baca sampai akhir akhir malas gerak anjing mending pesan suara wkwk
USER USER Bukan caplok tapi Ind beli saham 51% seharga Rp55T.diperlukan Klariikasi. Pelajaran brharga kdepan jngn prnh mudah kasi izin tambang pd asing.',0,0,0,0,0,0,0,0,0,0,0,0,bukan caplok tapi indonesia beli saham 51 seharga rp55t diperlukan klarifikasi pelajaran berharga kedepan jangan pernah mudah kasih izin tambang pada asing
USER USER Aish sipit :) \nMami juga ini malah main raket ama jin oppak',0,0,0,0,0,0,0,0,0,0,0,0,aduh sipit mami juga ini malah main raket sama jin oppa
Pengen bunuh diri tapi gamau sakit? Ledakan bom nuklir aja. Tapi mahal sih',0,0,0,0,0,0,0,0,0,0,0,0,ingin bunuh diri tapi tidak mau sakit ledakan bom nuklir saja tapi mahal sih
"PERHATIAN..!!\nAda suatu kelompok yang sedang menggarap film komedi dengan berbagai trik agar meraih perhatian banyak penonton namun menggunakan cara yang tidak peka.\n\nAlhasil film tersebut justru tidak lucu sama sekali dimata semua orang. ""Bom Takjil""",0,0,0,0,0,0,0,0,0,0,0,0,perhatian nada suatu kelompok yang sedang menggarap film komedi dengan berbagai trik agar meraih perhatian banyak penonton namun menggunakan cara yang tidak peka alhasil film tersebut justru tidak lucu sama sekali dimata semua orang bom takjil
"USER bukan, gara2 aku bloon ini mah'",0,1,0,0,0,0,0,0,0,0,0,0,bukan gara gara aku belum ini adalah
USER Tenang aja dan jangan panik serta khawatir.\n\nPak jok sudah nyiapin ribuan lapangan kerja kok\n\nRibuan untuk TKA RRC\n\nJadi selamat ber antri ria ya\n\nKikikikiki',1,0,1,0,0,1,0,0,0,1,0,0,tenang saja dan jangan panik serta khawatir pak jok sudah menyiapkan ribuan lapangan kerja kok ribuan untuk tenaga kerja asing republik rakyat cina jadi selamat ber antre ria ya wkwk
RT USER: Prabowo Subianto Gagal maju Prabowogagalmoveon URL,1,0,1,0,0,0,0,0,1,1,0,0,prabowo subianto gagal maju prabowo gagal move on uniform resource locator
Keduanya nggak sok2an pengen jadi Imam kan ̡???,0,0,0,0,0,0,0,0,0,0,0,0,keduanya enggak belagu ingin jadi imam kan
Masak kalah sama monyet...monyet aja bisa cari duit.. #beritaterhangat',0,0,0,0,0,0,0,0,0,0,0,0,masak kalah sama monyet monyet saja bisa cari duit berita terhangat
Mbok demo bubarkan DPR. Pasti sing melu luwih akeh URL,1,0,0,1,0,0,0,0,1,0,1,0,mbok demo bubarkan dewan perwakilan rakyat pasti sing ikut luwih banyak uniform resource locator
Inilah dia orang yang suka ngatain jokowi PKI antek cina asing aseng hahaha,1,0,1,0,0,0,0,0,1,1,0,0,inilah dia orang yang suka memaki jokowi partai komunis indonesia antek cina asing asing haha
USER USER Padahall sdh dipake juga 1000 trilyun buat nyicil hutang2 rejim sebelumnya.',0,0,0,0,0,0,0,0,0,0,0,0,padahal sudah dipakai juga 1000 triliun buat mencicil hutang hutang rejim sebelumnya
"USER USER USER USER USER USER Pantes kaum kalian slalu bikin rusuh, sll doyan ngomong kotor, mudah dbodohi oleh pejabat kotor, karena cara menilai seseorang aja trnyata cuma dilihat dari gelarnya,",1,1,0,1,0,0,0,0,1,0,1,0,pantas kaum kalian selalu bikin rusuh selalu suka berbicara kotor mudah dbodohi oleh pejabat kotor karena cara menilai seseorang saja ternyata cuma dilihat dari gelarnya
USER Emang iya. Makanya corgidan semua berharap dia jd DJ atau MC aja. Kalo pun reality show yang duduk2 malas saja. Jangan kek JR yg jalan kmana2. Kalo dpt drama yg kalem2 aja. Pokoknya yg ga bikin susah dia soalnya udh pada tau aron kan ada,0,0,0,0,0,0,0,0,0,0,0,0,memang iya makanya corgidan semua berharap dia jadi disc jockey atau mc saja kalau pun realita show yang duduk duduk malas saja jangan kayak junior yang jalan kemana mana kalau dapat drama yang kalem kalem saja pokoknya yang tidak bikin susah dia soalnya sudah pada tau aron kan ada
USER Mantap memek nya jd croot nih..ooohhhhh lemes',0,1,0,0,0,0,0,0,0,0,0,0,mantap memek nya jadi crot nih ooohhhhh lemas
USER Memek nya gk klihatan',0,1,0,0,0,0,0,0,0,0,0,0,memek nya tidak kelihatan
USER USER Apa arti pertanyaanmu itu? Jelaskan.. saya tunggu 2 menit ya... ga ada jawaban berati benar lo itu BENCONG gembel warnet.. hahahah....',1,1,1,0,0,0,0,1,0,1,0,0,apa arti pertanyaanmu itu jelaskan saya tunggu menit ya tidak ada jawaban berarti benar kamu itu bencong gembel warung internet haha
"USER Gini ya, Lucas punya dua racun. Mau dia yang lagi bener(beneran cakep nya) atau racun sarap nya?\n\nMon maap, gue keracunan sarap nya'",0,1,0,0,0,0,0,0,0,0,0,0,begini ya lucas punya dua racun mau dia yang lagi benar benaran cakap nya atau racun sarap nya nmon maaf gue keracunan sarap nya
RT USER USER USER USER Ngiler RI 1: Prabowo maksudnya ? Hahaha,1,0,1,0,0,0,0,0,1,1,0,0,mengiler ri prabowo maksudnya haha
"USER Terserah, sok classy lagi najis.'",1,1,1,0,0,0,0,0,1,1,0,0,terserah sok berkelas lagi najis
Pengacara Setya Novanto ̢??Ngotot̢?? Pemanggilan Kliennya Harus Seizin Presiden,0,0,0,0,0,0,0,0,0,0,0,0,pengacara setya novanto mengotot pemanggilan kliennya harus atas izin presiden
